,logreg,svm,radiant_rank_win_prop,radiant_gold_percentage,radiant_exp_percentage,radiant_winrate_prop,winner
56,0.501392899342,0.484472672829,0.582560363884,0.5,0.5,0.584256325136,0.0
57,0.501392899342,0.484472672829,0.582560363884,0.5,0.5,0.583063841176,0.0
58,0.501392899342,0.484472672829,0.582560363884,0.5,0.5,0.582028948532,0.0
59,0.501392899342,0.484472672829,0.582560363884,0.5,0.5,0.581151786604,0.0
60,0.501392899342,0.484472672829,0.582560363884,0.5,0.5,0.580223713254,0.0
61,0.501392899342,0.484472672829,0.582560363884,0.478357915007,0.484069514844,0.579703574365,0.0
62,0.501392899342,0.484472672829,0.582560363884,0.486365974961,0.485198555957,0.579331122913,0.0
63,0.501392899342,0.484472672829,0.582560363884,0.492061502465,0.482047635976,0.579105411165,0.0
64,0.501392899342,0.484472672829,0.582560363884,0.486779578409,0.480680609713,0.579024597293,0.0
65,0.501392899342,0.484472672829,0.582560363884,0.482958123426,0.472095472095,0.579125703316,0.0
66,0.501392899342,0.484472672829,0.582560363884,0.482879787608,0.469853728148,0.57936216926,0.0
67,0.501392899342,0.484472672829,0.582560363884,0.484306146115,0.468085106383,0.579731856761,0.0
68,0.501392899342,0.484472672829,0.582560363884,0.481105364491,0.460649819495,0.580423302368,0.0
69,0.501392899342,0.484472672829,0.582560363884,0.478181274752,0.45765832106,0.581090110464,0.0
70,0.501392899342,0.484472672829,0.582560363884,0.475989312536,0.454413367236,0.581877283499,0.0
71,0.501392899342,0.484472672829,0.582560363884,0.476484844227,0.457029845379,0.582780797782,0.0
72,0.501392899342,0.484472672829,0.582560363884,0.475202202719,0.457917261056,0.583801413871,0.0
73,0.501392899342,0.484472672829,0.582560363884,0.471113356914,0.451694304254,0.585339422283,0.0
74,0.501392899342,0.484472672829,0.582560363884,0.463781440862,0.44512195122,0.586616434126,0.0
75,0.501392899342,0.484472672829,0.582560363884,0.460106467757,0.440731621527,0.588000822201,0.0
76,0.501392899342,0.484472672829,0.582560363884,0.461240670197,0.442554668518,0.58948311753,0.0
77,0.501392899342,0.484472672829,0.582560363884,0.467310818133,0.450500172473,0.59160811373,0.0
78,0.501392899342,0.484472672829,0.582560363884,0.466361435945,0.448910081744,0.593308579079,0.0
79,0.501392899342,0.484472672829,0.582560363884,0.466013385671,0.450302216253,0.595102269078,0.0
80,0.501392899342,0.484472672829,0.582560363884,0.468530293269,0.446350487723,0.596977834895,0.0
81,0.501392899342,0.484472672829,0.582560363884,0.467156296419,0.441285956007,0.599609050915,0.0
82,0.501392899342,0.484472672829,0.582560363884,0.46922366491,0.441979522184,0.601680793625,0.0
83,0.501392899342,0.484472672829,0.582560363884,0.48042153115,0.437054631829,0.603822653321,0.0
84,0.501392899342,0.484472672829,0.582560363884,0.477947380532,0.432912256743,0.606030664823,0.0
85,0.501392899342,0.484472672829,0.582560363884,0.459298754269,0.428473413379,0.609087442365,0.0
86,0.501392899342,0.484472672829,0.582560363884,0.475681326775,0.449067909454,0.611447410063,0.0
87,0.501392899342,0.484472672829,0.582560363884,0.47741241908,0.452817605869,0.613872027377,0.0
88,0.501392899342,0.484472672829,0.582560363884,0.485840238189,0.466115702479,0.616352628421,0.0
89,0.501392899342,0.484472672829,0.582560363884,0.485503796894,0.465270854104,0.619731641734,0.0
90,0.501392899342,0.484472672829,0.582560363884,0.49483435048,0.462741184298,0.622334894698,0.0
91,0.501392899342,0.484472672829,0.582560363884,0.494411302307,0.462975316878,0.624976793316,0.0
92,0.501392899342,0.484472672829,0.582560363884,0.496774880255,0.464416972937,0.627653576889,0.0
93,0.501392899342,0.484472672829,0.582560363884,0.494643077049,0.468419365181,0.631277929476,0.0
94,0.501392899342,0.484472672829,0.582560363884,0.492029690922,0.466047405509,0.634048551676,0.0
95,0.501392899342,0.484472672829,0.582560363884,0.490846727556,0.470347003155,0.636848689575,0.0
96,0.501392899342,0.484472672829,0.582560363884,0.489771833202,0.471698113208,0.63966864968,0.0
97,0.501392899342,0.484472672829,0.582560363884,0.471080324022,0.465383421298,0.643458941201,0.0
98,0.501392899342,0.484472672829,0.582560363884,0.473024210702,0.468557336621,0.646326377812,0.0
99,0.501392899342,0.484472672829,0.582560363884,0.469421216593,0.463692307692,0.649208865084,0.0
100,0.501392899342,0.484472672829,0.582560363884,0.463832406888,0.45923409512,0.652113272507,0.0
101,0.501392899342,0.484472672829,0.582560363884,0.474379356732,0.473462002413,0.656000380157,0.0
102,0.501392899342,0.484472672829,0.582560363884,0.472860305819,0.472247497725,0.658912757029,0.0
103,0.501392899342,0.484472672829,0.582560363884,0.477510593761,0.477589339794,0.661832436854,0.0
104,0.501392899342,0.484472672829,0.582560363884,0.479034457219,0.480582524272,0.66474337605,0.0
105,0.501392899342,0.484472672829,0.582560363884,0.47962141473,0.474781032921,0.677261376205,0.0
106,0.501392899342,0.484472672829,0.582560363884,0.478006994623,0.480403800475,0.681064785679,0.0
107,0.501392899342,0.484472672829,0.582560363884,0.477865818215,0.480345443716,0.683890569829,0.0
108,0.501392899342,0.484472672829,0.582560363884,0.47852354049,0.481382978723,0.686685552585,0.0
109,0.501392899342,0.484472672829,0.582560363884,0.479901033328,0.483309557775,0.690379599457,0.0
110,0.501392899342,0.484472672829,0.582560363884,0.481470348263,0.4834663626,0.694012886204,0.0
111,0.501392899342,0.484472672829,0.582560363884,0.480527441197,0.485021398003,0.696701380695,0.0
112,0.501392899342,0.484472672829,0.582560363884,0.479119638826,0.484589041096,0.699359096045,0.0
113,0.501392899342,0.484472672829,0.582560363884,0.487933189566,0.481576692374,0.702835655651,0.0
114,0.501392899342,0.484472672829,0.582560363884,0.492701326289,0.486432447872,0.705392782439,0.0
115,0.501392899342,0.484472672829,0.582560363884,0.491910085022,0.48452722063,0.707905529131,0.0
116,0.501392899342,0.484472672829,0.582560363884,0.481504470358,0.470308123249,0.711179437826,0.0
117,0.501392899342,0.484472672829,0.582560363884,0.4795537568,0.469726837511,0.713585472357,0.0
118,0.501392899342,0.484472672829,0.582560363884,0.478040078647,0.466779756856,0.716702457016,0.0
119,0.501392899342,0.484472672829,0.582560363884,0.477502544087,0.466216216216,0.718979825052,0.0
120,0.501392899342,0.484472672829,0.582560363884,0.474781968441,0.463066592054,0.721201005609,0.0
121,0.501392899342,0.484472672829,0.582560363884,0.476435261224,0.464365256125,0.723364077739,0.0
122,0.501392899342,0.484472672829,0.582560363884,0.479635438536,0.468463462073,0.726160594547,0.0
123,0.501392899342,0.484472672829,0.582560363884,0.479768644762,0.466666666667,0.72817625867,0.0
124,0.501392899342,0.484472672829,0.582560363884,0.480471805982,0.468441273326,0.7301322406,0.0
125,0.501392899342,0.484472672829,0.582560363884,0.478532677038,0.467271727173,0.732026350372,0.0
126,0.501392899342,0.484472672829,0.582560363884,0.478995169539,0.46845124283,0.733844537345,0.0
127,0.501392899342,0.484472672829,0.582560363884,0.4812998873,0.470254191455,0.736167244382,0.0
128,0.501392899342,0.484472672829,0.582560363884,0.481222415561,0.472983980451,0.737828491608,0.0
129,0.501392899342,0.484472672829,0.582560363884,0.481065612394,0.471584699454,0.739412670563,0.0
130,0.501392899342,0.484472672829,0.582560363884,0.476433947869,0.464198203104,0.741409067042,0.0
131,0.501392899342,0.484472672829,0.582560363884,0.467299719139,0.447626624238,0.742818719992,0.0
132,0.501392899342,0.484472672829,0.582560363884,0.460955923872,0.441486557723,0.744146362125,0.0
133,0.501392899342,0.484472672829,0.582560363884,0.454049403154,0.439936356404,0.74539354278,0.0
134,0.501392899342,0.484472672829,0.582560363884,0.440625920162,0.440782422294,0.746924380578,0.0
135,0.501392899342,0.484472672829,0.582560363884,0.442262282463,0.44203480589,0.747977657543,0.0
136,0.501392899342,0.484472672829,0.582560363884,0.442839215524,0.440796555436,0.74894284148,0.0
137,0.501392899342,0.484472672829,0.582560363884,0.441786728634,0.44068255688,0.749820638953,0.0
138,0.501392899342,0.484472672829,0.582560363884,0.443521543329,0.440339354132,0.750854704854,0.0
139,0.501392899342,0.484472672829,0.582560363884,0.432872083025,0.4289446186,0.752098171372,0.0
140,0.501392899342,0.484472672829,0.582560363884,0.430341355112,0.423706784507,0.752575530487,0.0
141,0.501392899342,0.484472672829,0.582560363884,0.427246615495,0.419463960448,0.753060798536,0.0
142,0.501392899342,0.484472672829,0.582560363884,0.421716830881,0.41908496732,0.753308325379,0.0
143,0.501392899342,0.484472672829,0.582560363884,0.421343918777,0.418447107869,0.75345307818,0.0
144,0.501392899342,0.484472672829,0.582560363884,0.420737257282,0.415733263871,0.753493456161,0.0
145,0.501392899342,0.484472672829,0.582560363884,0.42169037405,0.414960629921,0.753380251469,0.0
146,0.501392899342,0.484472672829,0.582560363884,0.422630615143,0.415659485024,0.753166954931,0.0
147,0.501392899342,0.484472672829,0.582560363884,0.416674331757,0.415,0.75284165902,0.0
148,0.501392899342,0.484472672829,0.582560363884,0.418140346413,0.415247576631,0.75240138546,0.0
149,0.501392899342,0.484472672829,0.582560363884,0.417961957009,0.414009409305,0.751628304081,0.0
150,0.501392899342,0.484472672829,0.582560363884,0.409507471045,0.404474157881,0.750906670086,0.0
151,0.501392899342,0.484472672829,0.582560363884,0.400302669793,0.399487836108,0.750061857391,0.0
152,0.501392899342,0.484472672829,0.582560363884,0.39087834688,0.401077752117,0.749089220631,0.0
153,0.501392899342,0.484472672829,0.582560363884,0.382764920828,0.401493690446,0.747588652564,0.0
154,0.501392899342,0.484472672829,0.582560363884,0.383151030711,0.402390438247,0.746301638528,0.0
155,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
156,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
157,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
158,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
159,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
160,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
161,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
162,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
163,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
164,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
165,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
166,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
167,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
168,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
169,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
170,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
171,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
172,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
173,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
174,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
175,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
176,0.605166391724,0.52863239884,0.572015857626,0.5,0.5,0.5,0.0
177,0.605166391724,0.52863239884,0.572015857626,0.5,0.5,0.5,0.0
178,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.530133159034,0.0
179,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.530133159034,0.0
180,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.530133159034,0.0
181,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.530133159034,0.0
182,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.530133159034,0.0
183,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.530133159034,0.0
184,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.530133159034,0.0
185,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.524453029718,0.0
186,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.513172225709,0.0
187,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.505120063174,0.0
188,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.497426260838,0.0
189,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.490105472558,0.0
190,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.480883909219,0.0
191,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.474397713122,0.0
192,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.468242226934,0.0
193,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.462427820239,0.0
194,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.455201172166,0.0
195,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.450162693327,0.0
196,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.445427444854,0.0
197,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.441021955926,0.0
198,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.43564779167,0.0
199,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.431961725781,0.0
200,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.428581353303,0.0
201,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.425492033478,0.0
202,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.421805625831,0.0
203,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.419372765259,0.0
204,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.417210823062,0.0
205,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.415313962857,0.0
206,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.413185188932,0.0
207,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.411885189045,0.0
208,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.410829617804,0.0
209,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.410016307882,0.0
210,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.409299501905,0.0
211,0.541863052942,0.524723893015,0.572015857626,0.5,0.5,0.409032338434,0.0
212,0.541863052942,0.524723893015,0.572015857626,0.481126864298,0.493875938364,0.408988936363,0.0
213,0.541863052942,0.524723893015,0.572015857626,0.482486029712,0.492119779354,0.409166203799,0.0
214,0.541863052942,0.524723893015,0.572015857626,0.47119639024,0.484524264425,0.409641745447,0.0
215,0.541863052942,0.524723893015,0.572015857626,0.471246774828,0.484639016897,0.409724364445,0.0
216,0.541863052942,0.524723893015,0.572015857626,0.475099558943,0.488880368098,0.410390193579,0.0
217,0.541863052942,0.524723893015,0.572015857626,0.469191940261,0.489639293937,0.411601092542,0.0
218,0.541863052942,0.524723893015,0.572015857626,0.451148969889,0.494941634241,0.412742439212,0.0
219,0.541863052942,0.524723893015,0.572015857626,0.458608371515,0.50117370892,0.414079232546,0.0
220,0.541863052942,0.524723893015,0.572015857626,0.458250572956,0.497046081134,0.416152106784,0.0
221,0.541863052942,0.524723893015,0.572015857626,0.458704468787,0.501976284585,0.417923682318,0.0
222,0.541863052942,0.524723893015,0.572015857626,0.458751021014,0.503735745183,0.419880425249,0.0
223,0.541863052942,0.524723893015,0.572015857626,0.460533004139,0.506529481599,0.422014447452,0.0
224,0.541863052942,0.524723893015,0.572015857626,0.4498462389,0.511155378486,0.424321584835,0.0
225,0.541863052942,0.524723893015,0.572015857626,0.455218706668,0.5171875,0.436178538557,0.0
226,0.541863052942,0.524723893015,0.572015857626,0.461024027114,0.514143730887,0.440423342127,0.0
227,0.541863052942,0.524723893015,0.572015857626,0.458173767353,0.511179645335,0.443766951478,0.0
228,0.541863052942,0.524723893015,0.572015857626,0.459635531297,0.509652509653,0.447265796495,0.0
229,0.541863052942,0.524723893015,0.572015857626,0.46843309511,0.516642011834,0.452125294548,0.0
230,0.541863052942,0.524723893015,0.572015857626,0.474405951588,0.523756079312,0.457214048797,0.0
231,0.541863052942,0.524723893015,0.572015857626,0.459787155186,0.501262170934,0.461187578116,0.0
232,0.541863052942,0.524723893015,0.572015857626,0.458693036153,0.501446131598,0.465270347144,0.0
233,0.541863052942,0.524723893015,0.572015857626,0.455319367163,0.497818181818,0.470891838117,0.0
234,0.541863052942,0.524723893015,0.572015857626,0.461419596717,0.500363636364,0.475229949323,0.0
235,0.541863052942,0.524723893015,0.572015857626,0.467355659346,0.496160877514,0.479668728176,0.0
236,0.541863052942,0.524723893015,0.572015857626,0.469507141813,0.497994896099,0.485717374055,0.0
237,0.541863052942,0.524723893015,0.572015857626,0.472174969623,0.496876148475,0.490359223837,0.0
238,0.541863052942,0.524723893015,0.572015857626,0.471942715402,0.496513249651,0.496682006014,0.0
239,0.541863052942,0.524723893015,0.572015857626,0.459653722707,0.478216473792,0.501517225538,0.0
240,0.541863052942,0.524723893015,0.572015857626,0.460304965815,0.478694158076,0.506421360912,0.0
241,0.541863052942,0.524723893015,0.572015857626,0.460768650424,0.477437133999,0.511377458845,0.0
242,0.541863052942,0.524723893015,0.572015857626,0.459794352297,0.477171301064,0.518069188877,0.0
243,0.541863052942,0.524723893015,0.572015857626,0.461564837237,0.476255551759,0.523171104949,0.0
244,0.541863052942,0.524723893015,0.572015857626,0.468398268398,0.483130904184,0.528293331901,0.0
245,0.541863052942,0.524723893015,0.572015857626,0.468529582607,0.481742043551,0.533463671421,0.0
246,0.541863052942,0.524723893015,0.572015857626,0.466646610509,0.479289940828,0.540396347129,0.0
247,0.541863052942,0.524723893015,0.572015857626,0.467555188614,0.478431372549,0.545616939,0.0
248,0.541863052942,0.524723893015,0.572015857626,0.469528816199,0.480706344016,0.550865323186,0.0
249,0.541863052942,0.524723893015,0.572015857626,0.4699311896,0.482680479119,0.557870006656,0.0
250,0.541863052942,0.524723893015,0.572015857626,0.465798653211,0.475357710652,0.563143970242,0.0
251,0.541863052942,0.524723893015,0.572015857626,0.463139174596,0.469581749049,0.568390446826,0.0
252,0.541863052942,0.524723893015,0.572015857626,0.461212540006,0.470812182741,0.573638311341,0.0
253,0.541863052942,0.524723893015,0.572015857626,0.458519469715,0.4687100894,0.57885838994,0.0
254,0.541863052942,0.524723893015,0.572015857626,0.441753007873,0.449455676516,0.585790875687,0.0
255,0.541863052942,0.524723893015,0.572015857626,0.439289187517,0.447088290545,0.590950527469,0.0
256,0.541863052942,0.524723893015,0.572015857626,0.438198697812,0.444829760404,0.596074801946,0.0
257,0.541863052942,0.524723893015,0.572015857626,0.423523627054,0.435393258427,0.601169376918,0.0
258,0.541863052942,0.524723893015,0.572015857626,0.42227906127,0.434742647059,0.607881401707,0.0
259,0.541863052942,0.524723893015,0.572015857626,0.420975500972,0.438791242677,0.617791656579,0.0
260,0.541863052942,0.524723893015,0.572015857626,0.419777763787,0.437114673243,0.622653555038,0.0
261,0.541863052942,0.524723893015,0.572015857626,0.420537445748,0.43709825528,0.62903509231,0.0
262,0.541863052942,0.524723893015,0.572015857626,0.421032516472,0.438972162741,0.633739110278,0.0
263,0.541863052942,0.524723893015,0.572015857626,0.423299859984,0.439963336389,0.638363061986,0.0
264,0.541863052942,0.524723893015,0.572015857626,0.422627606039,0.439533456108,0.644399500739,0.0
265,0.541863052942,0.524723893015,0.572015857626,0.425029201721,0.442542787286,0.64881974119,0.0
266,0.541863052942,0.524723893015,0.572015857626,0.419531697853,0.434808975136,0.653145877199,0.0
267,0.541863052942,0.524723893015,0.572015857626,0.414237684549,0.429046898638,0.657364797555,0.0
268,0.541863052942,0.524723893015,0.572015857626,0.406668208226,0.422048663262,0.661491504063,0.0
269,0.541863052942,0.524723893015,0.572015857626,0.401936086501,0.423847087379,0.666832373026,0.0
270,0.541863052942,0.524723893015,0.572015857626,0.404813851361,0.426318981201,0.670699685911,0.0
271,0.541863052942,0.524723893015,0.572015857626,0.395965607559,0.418013165769,0.674454497159,0.0
272,0.541863052942,0.524723893015,0.572015857626,0.39487383216,0.417775090689,0.678101659888,0.0
273,0.541863052942,0.524723893015,0.572015857626,0.400717767422,0.414567526555,0.682781328786,0.0
274,0.541863052942,0.524723893015,0.572015857626,0.400785388609,0.414781297134,0.686153393808,0.0
275,0.541863052942,0.524723893015,0.572015857626,0.389222103424,0.402958579882,0.689378194981,0.0
276,0.541863052942,0.524723893015,0.572015857626,0.380120660922,0.394160583942,0.692650899895,0.0
277,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
278,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
279,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
280,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
281,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
282,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
283,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
284,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
285,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
286,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
287,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
288,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
289,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
290,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
291,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
292,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
293,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
294,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
295,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
296,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
297,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
298,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
299,0.51986746152,0.512926242797,0.572015857626,0.5,0.5,0.5,0.0
300,0.451689919297,0.5,0.572015857626,0.5,0.5,0.5,0.0
301,0.436910842836,0.5,0.572015857626,0.5,0.5,0.5,0.0
302,0.431629500223,0.482872553372,0.572015857626,0.5,0.5,0.5,0.0
303,0.372666384891,0.455694551523,0.572015857626,0.5,0.5,0.5,0.0
304,0.409139549848,0.465374257402,0.572015857626,0.5,0.5,0.662323671949,0.0
305,0.409139549848,0.465374257402,0.572015857626,0.5,0.5,0.662323671949,0.0
306,0.409139549848,0.465374257402,0.572015857626,0.5,0.5,0.662323671949,0.0
307,0.409139549848,0.465374257402,0.572015857626,0.5,0.5,0.662323671949,0.0
308,0.409139549848,0.465374257402,0.572015857626,0.5,0.5,0.662323671949,0.0
309,0.409139549848,0.465374257402,0.572015857626,0.5,0.5,0.661434541205,0.0
310,0.409139549848,0.465374257402,0.572015857626,0.5,0.5,0.65467239154,0.0
311,0.409139549848,0.465374257402,0.572015857626,0.5,0.5,0.649735814173,0.0
312,0.409139549848,0.465374257402,0.572015857626,0.5,0.5,0.644881620415,0.0
